DON,Country,Title,Reporting Date,Reporting Agency,Index Date,Case Count,Death Count,Class,Location,Risk Factors,Modes of Transmission,Status,R0,URL,Pathogen(s),Latitude,Longitude,Population,Countries Affected,Case Fatality Rate,Rough R0,Severity,Coord,Summary
2023-DON437,Burundi,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,-3.3638125,29.3675028,11530580.0,11,0.0,2.5,10.076795808137692,"-3.3638125,29.3675028","Country:
Burundi

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Cameroon,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,4.6125522,13.1535811,25876380.0,11,0.0,2.5,10.076795808137692,"4.6125522,13.1535811","Country:
Cameroon

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Chad,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,11.5024338,17.7578122,15946876.0,11,0.0,2.5,10.076795808137692,"11.5024338,17.7578122","Country:
Chad

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Dem. Rep. Congo,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,-3.2653155,27.8705717,86790567.0,11,0.0,2.5,10.076795808137692,"-3.2653155,27.8705717","Country:
Dem. Rep. Congo

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Dominican Rep.,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,19.0974031,-70.3028026,10738958.0,11,0.0,2.5,10.076795808137692,"19.0974031,-70.3028026","Country:
Dominican Rep.

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Haiti,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,19.1399952,-72.3570972,11263077.0,11,0.0,2.5,10.076795808137692,"19.1399952,-72.3570972","Country:
Haiti

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Lebanon,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,33.8750629,35.843409,6855713.0,11,0.0,2.5,10.076795808137692,"33.8750629,35.843409","Country:
Lebanon

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,N. Cyprus,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,35.14523305,33.9072905828952,326000.0,11,0.0,2.5,10.076795808137692,"35.14523305,33.9072905828952","Country:
N. Cyprus

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Nigeria,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,9.6000359,7.9999721,200963599.0,11,0.0,2.5,10.076795808137692,"9.6000359,7.9999721","Country:
Nigeria

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Syria,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,34.6401861,39.0494106,17070135.0,11,0.0,2.5,10.076795808137692,"34.6401861,39.0494106","Country:
Syria

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON437,Tanzania,Cholera – Global situation,12-16-2022,World Health Organization,,600.0,0,Epidemic,"Africa, Eastern Mediterranean, Lebanon, Syria, Haiti, Dominican Republic, North Kivu, Democratic Republic of the Congo, Goma, Burundi, Bujumbura, Lake Tanganyika, South Kivu, Cameroon, Nigeria,","- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON437,Vibrio cholerae,-6.0789144,29.46966321973214,58005463.0,11,0.0,2.5,10.076795808137692,"-6.0789144,29.46966321973214","Country:
Tanzania

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
11

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Decreasing access to clean water and sanitation
- Complex humanitarian crises with fragile health systems
- Climate change and lack of development"
2023-DON438,Argentina,Measles - Paraguay,01-23-2023,Paraguay IHR National Focal Point,,1.0,0,Epidemic,"Itapúa Department, Paraguay, Buenos Aires, Argentina","- Lack of compliance with 2-dose measles vaccination coverage, influenced by the COVID-19 pandemic
- Disruption to routine immunization activities due to the COVID-19 related burden on the health system
- Decreased demand for measles vaccination because of physical distancing requirements or community reluctance.",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON438,Measles,-34.9964963,-64.9672817,44938712.0,2,0.0,15.0,6.942830956382712,"-34.9964963,-64.9672817","Country:
Argentina

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
2

Reporting Agency:
Paraguay IHR National Focal Point

Modes of Transmission:
None noted.

Risk Factors:
- Lack of compliance with 2-dose measles vaccination coverage, influenced by the COVID-19 pandemic
- Disruption to routine immunization activities due to the COVID-19 related burden on the health system
- Decreased demand for measles vaccination because of physical distancing requirements or community reluctance."
2023-DON438,Paraguay,Measles - Paraguay,01-23-2023,Paraguay IHR National Focal Point,,1.0,0,Epidemic,"Itapúa Department, Paraguay, Buenos Aires, Argentina","- Lack of compliance with 2-dose measles vaccination coverage, influenced by the COVID-19 pandemic
- Disruption to routine immunization activities due to the COVID-19 related burden on the health system
- Decreased demand for measles vaccination because of physical distancing requirements or community reluctance.",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON438,Measles,-23.3165935,-58.1693445,7044636.0,2,0.0,15.0,6.942830956382712,"-23.3165935,-58.1693445","Country:
Paraguay

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
2

Reporting Agency:
Paraguay IHR National Focal Point

Modes of Transmission:
None noted.

Risk Factors:
- Lack of compliance with 2-dose measles vaccination coverage, influenced by the COVID-19 pandemic
- Disruption to routine immunization activities due to the COVID-19 related burden on the health system
- Decreased demand for measles vaccination because of physical distancing requirements or community reluctance."
2023-DON439,Niger,Meningitis - Niger,11-01-2022,World Health Organization,11-01-2022,559.0,18,Epidemic,"Zinder Region, Niger, Jigawa State, Nigeria, Dungass, Matamèye, Mirriah, Magaria, Zinder ville, Gouré","- High temperatures and dry winds combined with heavy dust, a period known as the harmattan
- The mixing of populations
- Simultaneous occurrence of other epidemics in the same region (measles, diphtheria and COVID-19)",None noted.,Novel outbreak,"[1.4, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON439,Neisseria meningitidis serogroup C (NmC),13.9861879,10.2642868,23310715.0,2,0.03220035778175313,1.7,13.401206870026742,"13.9861879,10.2642868","Country:
Niger

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
2

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- High temperatures and dry winds combined with heavy dust, a period known as the harmattan
- The mixing of populations
- Simultaneous occurrence of other epidemics in the same region (measles, diphtheria and COVID-19)"
2023-DON439,Nigeria,Meningitis - Niger,11-01-2022,World Health Organization,11-01-2022,559.0,18,Epidemic,"Zinder Region, Niger, Jigawa State, Nigeria, Dungass, Matamèye, Mirriah, Magaria, Zinder ville, Gouré","- High temperatures and dry winds combined with heavy dust, a period known as the harmattan
- The mixing of populations
- Simultaneous occurrence of other epidemics in the same region (measles, diphtheria and COVID-19)",None noted.,Novel outbreak,"[1.4, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON439,Neisseria meningitidis serogroup C (NmC),9.6000359,7.9999721,200963599.0,2,0.03220035778175313,1.7,13.401206870026742,"9.6000359,7.9999721","Country:
Nigeria

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
2

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- High temperatures and dry winds combined with heavy dust, a period known as the harmattan
- The mixing of populations
- Simultaneous occurrence of other epidemics in the same region (measles, diphtheria and COVID-19)"
2023-DON440,China,Measles - South Sudan,01-01-2022,Health authorities in South Sudan,,4339.0,46,Epidemic,"South Sudan, Juba county, Central Equatoria state, Cueibet county, Lakes state, Torit, Eastern Equatoria State, Maban, Upper Nile State","- Insufficient vaccination coverage
- Non-introduction of the second dose of MCV (MCV2) and the absence of supplementary vaccination activities
- Severe food insecurity, leading to increased risks of malnutrition in children, thus increasing the risk of severe measles and adverse outcomes",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON440,Measles,23.0941737,107.4690729,1397715000.0,3,0.010601521087808251,15.0,26.644789804338142,"23.0941737,107.4690729","Country:
China

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
3

Reporting Agency:
Health authorities in South Sudan

Modes of Transmission:
None noted.

Risk Factors:
- Insufficient vaccination coverage
- Non-introduction of the second dose of MCV (MCV2) and the absence of supplementary vaccination activities
- Severe food insecurity, leading to increased risks of malnutrition in children, thus increasing the risk of severe measles and adverse outcomes"
2023-DON440,Mali,Measles - South Sudan,01-01-2022,Health authorities in South Sudan,,4339.0,46,Epidemic,"South Sudan, Juba county, Central Equatoria state, Cueibet county, Lakes state, Torit, Eastern Equatoria State, Maban, Upper Nile State","- Insufficient vaccination coverage
- Non-introduction of the second dose of MCV (MCV2) and the absence of supplementary vaccination activities
- Severe food insecurity, leading to increased risks of malnutrition in children, thus increasing the risk of severe measles and adverse outcomes",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON440,Measles,12.4457648,-6.6405434,19658031.0,3,0.010601521087808251,15.0,26.644789804338142,"12.4457648,-6.6405434","Country:
Mali

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
3

Reporting Agency:
Health authorities in South Sudan

Modes of Transmission:
None noted.

Risk Factors:
- Insufficient vaccination coverage
- Non-introduction of the second dose of MCV (MCV2) and the absence of supplementary vaccination activities
- Severe food insecurity, leading to increased risks of malnutrition in children, thus increasing the risk of severe measles and adverse outcomes"
2023-DON440,S. Sudan,Measles - South Sudan,01-01-2022,Health authorities in South Sudan,,4339.0,46,Epidemic,"South Sudan, Juba county, Central Equatoria state, Cueibet county, Lakes state, Torit, Eastern Equatoria State, Maban, Upper Nile State","- Insufficient vaccination coverage
- Non-introduction of the second dose of MCV (MCV2) and the absence of supplementary vaccination activities
- Severe food insecurity, leading to increased risks of malnutrition in children, thus increasing the risk of severe measles and adverse outcomes",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON440,Measles,9.0,33.0,11062113.0,3,0.010601521087808251,15.0,26.644789804338142,"9.0,33.0","Country:
S. Sudan

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
3

Reporting Agency:
Health authorities in South Sudan

Modes of Transmission:
None noted.

Risk Factors:
- Insufficient vaccination coverage
- Non-introduction of the second dose of MCV (MCV2) and the absence of supplementary vaccination activities
- Severe food insecurity, leading to increased risks of malnutrition in children, thus increasing the risk of severe measles and adverse outcomes"
2023-DON441,Dem. Rep. Congo,Cholera - Democratic Republic of the Congo,12-14-2022,Governor of the province of North Kivu,11-21-2022,4386.0,16,Epidemic,"Democratic Republic of the Congo, Ituri, North Kivu, South Kivu, Tanganyika, Nyiragongo HZ, Rwanda, Uganda, Karisimbi, Goma, Kanyaruchinya, Kib","- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context",None noted.,Novel outbreak,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON441,Vibrio cholerae,-1.6139808,29.255305,86790567.0,4,0.00364797081623347,2.5,17.095828681737743,"-1.6139808,29.255305","Country:
Dem. Rep. Congo

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Governor of the province of North Kivu

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context"
2023-DON441,Rwanda,Cholera - Democratic Republic of the Congo,12-14-2022,Governor of the province of North Kivu,11-21-2022,4386.0,16,Epidemic,"Democratic Republic of the Congo, Ituri, North Kivu, South Kivu, Tanganyika, Nyiragongo HZ, Rwanda, Uganda, Karisimbi, Goma, Kanyaruchinya, Kib","- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context",None noted.,Novel outbreak,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON441,Vibrio cholerae,-1.9646631,30.0644358,12626950.0,4,0.00364797081623347,2.5,17.095828681737743,"-1.9646631,30.0644358","Country:
Rwanda

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Governor of the province of North Kivu

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context"
2023-DON441,Uganda,Cholera - Democratic Republic of the Congo,12-14-2022,Governor of the province of North Kivu,11-21-2022,4386.0,16,Epidemic,"Democratic Republic of the Congo, Ituri, North Kivu, South Kivu, Tanganyika, Nyiragongo HZ, Rwanda, Uganda, Karisimbi, Goma, Kanyaruchinya, Kib","- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context",None noted.,Novel outbreak,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON441,Vibrio cholerae,1.5333554,32.2166578,44269594.0,4,0.00364797081623347,2.5,17.095828681737743,"1.5333554,32.2166578","Country:
Uganda

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Governor of the province of North Kivu

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context"
2023-DON441,United States of America,Cholera - Democratic Republic of the Congo,12-14-2022,Governor of the province of North Kivu,11-21-2022,4386.0,16,Epidemic,"Democratic Republic of the Congo, Ituri, North Kivu, South Kivu, Tanganyika, Nyiragongo HZ, Rwanda, Uganda, Karisimbi, Goma, Kanyaruchinya, Kib","- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context",None noted.,Novel outbreak,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON441,Vibrio cholerae,55.8975,-159.4886111,328239523.0,4,0.00364797081623347,2.5,17.095828681737743,"55.8975,-159.4886111","Country:
United States of America

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Governor of the province of North Kivu

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowding, poor hygiene and sanitation conditions seen in IDP (Internally displaced persons) camps 
- Limited access to drinking water, latrines and basic health services in affected areas 
- Ongoing armed conflicts leading to further population displacement and a worsening humanitarian context"
2023-DON442,Bangladesh,Nipah virus infection - Bangladesh,01-04-2023,Ministry of Health and Family Welfare of Bangladesh,01-04-2023,11.0,8,Epidemic,"Bangladesh, Dhaka Division, Narsingdi, Rajbari, Shariatpur, Rajshahi Division, Naogaon, Natore, Pabna, Rajshahi","- A high case fatality rate from Nipah virus infection
- Lack of specific drugs or vaccines available for Nipah virus infection
- Presence and genetic diversity of natural reservoir of Nipah virus, fruit bats or flying foxes (Pteropus species), in Bangladesh contributing to repeated spillover of the virus from wildlife to human population","- Bat-to-human transmission via contaminated food products
- Animal-to-human transmission through handling sick animals
- Human-to-human transmission through close unprotected physical contact",Novel outbreak,"[0.48, 0.98]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON442,Nipah virus,24.6285432,89.0376862,163046161.0,1,0.7272727272727273,0.73,9.944012891056806,"24.6285432,89.0376862","Country:
Bangladesh

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
1

Reporting Agency:
Ministry of Health and Family Welfare of Bangladesh

Modes of Transmission:
- Bat-to-human transmission via contaminated food products
- Animal-to-human transmission through handling sick animals
- Human-to-human transmission through close unprotected physical contact

Risk Factors:
- A high case fatality rate from Nipah virus infection
- Lack of specific drugs or vaccines available for Nipah virus infection
- Presence and genetic diversity of natural reservoir of Nipah virus, fruit bats or flying foxes (Pteropus species), in Bangladesh contributing to repeated spillover of the virus from wildlife to human population"
2023-DON443,Italy,Cholera - Mozambique,09-14-2022,World Health Organization,,5237.0,37,Epidemic,"Mozambique, Lago, Niassa, Chimbonila, Lichinga, Mandimba, Mecanhelas, Muembe, Ngauma, Sanga, Beira, Buzi, Caia, Ch","- The hot and rainy season in Mozambique
- Inadequate access to safe drinking water sources and poor hygiene and sanitation
- Frequent cross-border movement between Mozambique and countries with ongoing cholera outbreaks, such as Malawi and Zambia",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON443,Cholera,42.10269285,14.41590530501923,60297396.0,3,0.0070651136146648846,2.5,18.939136740219446,"42.10269285,14.41590530501923","Country:
Italy

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
3

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- The hot and rainy season in Mozambique
- Inadequate access to safe drinking water sources and poor hygiene and sanitation
- Frequent cross-border movement between Mozambique and countries with ongoing cholera outbreaks, such as Malawi and Zambia"
2023-DON443,Mozambique,Cholera - Mozambique,09-14-2022,World Health Organization,,5237.0,37,Epidemic,"Mozambique, Lago, Niassa, Chimbonila, Lichinga, Mandimba, Mecanhelas, Muembe, Ngauma, Sanga, Beira, Buzi, Caia, Ch","- The hot and rainy season in Mozambique
- Inadequate access to safe drinking water sources and poor hygiene and sanitation
- Frequent cross-border movement between Mozambique and countries with ongoing cholera outbreaks, such as Malawi and Zambia",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON443,Cholera,-17.79819475,35.08842359228875,30366036.0,3,0.0070651136146648846,2.5,18.939136740219446,"-17.79819475,35.08842359228875","Country:
Mozambique

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
3

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- The hot and rainy season in Mozambique
- Inadequate access to safe drinking water sources and poor hygiene and sanitation
- Frequent cross-border movement between Mozambique and countries with ongoing cholera outbreaks, such as Malawi and Zambia"
2023-DON443,Nigeria,Cholera - Mozambique,09-14-2022,World Health Organization,,5237.0,37,Epidemic,"Mozambique, Lago, Niassa, Chimbonila, Lichinga, Mandimba, Mecanhelas, Muembe, Ngauma, Sanga, Beira, Buzi, Caia, Ch","- The hot and rainy season in Mozambique
- Inadequate access to safe drinking water sources and poor hygiene and sanitation
- Frequent cross-border movement between Mozambique and countries with ongoing cholera outbreaks, such as Malawi and Zambia",None noted.,Existing epidemic,"[1.0, 4.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON443,Cholera,9.2458822,8.459390672268526,200963599.0,3,0.0070651136146648846,2.5,18.939136740219446,"9.2458822,8.459390672268526","Country:
Nigeria

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
3

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- The hot and rainy season in Mozambique
- Inadequate access to safe drinking water sources and poor hygiene and sanitation
- Frequent cross-border movement between Mozambique and countries with ongoing cholera outbreaks, such as Malawi and Zambia"
2023-DON444,Eq. Guinea,Marburg virus disease - Equatorial Guinea,02-07-2023,Ministry of Health and Social Welfare of Equatorial Guinea,01-07-2023,9.0,9,Epidemic,"Equatorial Guinea, Dakar, Senegal, Nsock Nsomo, Kie-Ntem, Río Muni Region, Gabon, Ebebiyin District Hospital, Marburg, Frankfurt, Germany, Belgrade, Serbia,","- Close contact with a relative showing symptoms of MVD or participation in the burial of a person with MVD symptoms
- The potential existence of undetected transmission chains, as all cases may not have been identified
- Frequent cross-border population movement, leading to a risk of cross-border spread.",None noted.,Novel outbreak,"[0.37, 1.12]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON444,Marburg Virus Disease (MVD),1.0570951,9.6532917,1355986.0,5,1.0,0.7450000000000001,8.096491123527109,"1.0570951,9.6532917","Country:
Eq. Guinea

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
5

Reporting Agency:
Ministry of Health and Social Welfare of Equatorial Guinea

Modes of Transmission:
None noted.

Risk Factors:
- Close contact with a relative showing symptoms of MVD or participation in the burial of a person with MVD symptoms
- The potential existence of undetected transmission chains, as all cases may not have been identified
- Frequent cross-border population movement, leading to a risk of cross-border spread."
